tracking_id	enos_nn_db_pp_nt_0	enos_nn_db_pp_nt_1	enos_nn_db_pp_nt_2	enos_nn_db_pp_nt_3	enos_nn_db_pp_nt_4	enos_nn_db_pp_nt_5	enos_nn_db_pp_nt_6	enos_nn_db_pp_nt_7	enos_nn_db_pp_nt_8	enos_nn_db_pp_t_0	enos_nn_db_pp_t_1	enos_nn_db_pp_t_2	enos_nn_db_pp_t_3	enos_nn_db_pp_t_4	enos_nn_db_pp_t_5	enos_nn_db_pp_t_6
Cpxcr1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cpxm1	1.0443	0.2152	0.3364	0.2964	0.5252	0.5665	0.4561	0.6347	0.9905	0.7833	0.3928	0.597	0.9044	0.542	0.5974	0.5321
Cpxm2	0.0745	0.0647	0.0854	0.086	0.2251	0.1681	0.2189	0.0836	0.253	0.1448	0.0156	0.119	0.2573	0.166	0.2023	0.1988
Cpz	0.2775	0.0805	0.1888	0.6891	0.1376	0.2582	0.0853	0.0791	0.2004	0.1065	0.0778	0.2364	0.0609	0	0.1805	0.1235
Cr1l	77.0122	69.7877	63.8561	78.7095	59.4332	72.6284	67.1294	73.9977	74.1347	81.6418	76.4814	78.8154	71.1008	100.31	63.1153	87.4297
Cr2	0.062	0.4037	0.3235	0.0556	0.3478	0.2665	0.3285	0.1391	0.4269	0.1072	0.1474	0.2444	0.4011	0.1541	0.2415	0.6823
Crabp1	0	0	0	0.081	0.0673	0	0.2169	0	0	0.1797	0	0.0665	0	0	0.0877	0
Crabp2	0	0.2168	0.1269	0.1278	0.1061	0.1059	0.1714	0	0.44	0.2844	0.2788	0.1579	0.0544	0.0793	0.0693	0.4419
Cradd	6.8077	7.3819	5.5016	7.3348	6.0969	6.7593	6.0024	5.7313	7.119	6.6663	5.3817	7.9282	6.0679	5.2864	5.9414	7.0734
Cramp1l	5.7853	4.9704	5.5844	4.9775	4.8491	5.0466	4.9139	5.7053	4.9638	5.9988	5.1261	5.7348	4.6051	7.7928	5.5525	4.4025
Crat	14.1201	23.7783	20.5388	15.65	24.2924	15.8508	19.5204	15.4112	15.4031	14.3159	22.4021	14.6209	19.8032	11.6968	20.0771	13.8953
Crb1	0	0	0	0	0.0087	0	0	0	0.0081	0	0	0.0088	0	0	0.0459	0
Crb2	31.3834	55.6581	33.5734	41.4087	31.9098	29.7182	63.1291	25.8377	46.0258	40.2506	22.5171	28.8637	34.8415	32.9808	29.828	61.4512
Crb3	3.3796	13.8554	15.5672	6.462	18.7439	8.255	12.5928	7.7048	10.6238	6.2566	13.6312	4.8257	14.2905	5.2485	14.5283	9.7841
Crbn	20.9741	18.1537	16.4434	16.7709	17.35	20.496	19.6642	19.3623	18.686	19.3051	14.5791	17.6685	16.392	25.5102	15.7321	17.6931
Crcp	18.9824	18.5676	17.8644	23.3255	18.0504	20.0125	18.013	20.5255	20.0964	21.1325	20.1446	19.7165	19.3394	18.4106	19.634	20.1325
